dataset,record_id,source_file,excel_row,system_id,issue_type,details
Binary,,,,smiles:O=C=O || smiles:[C-]#[O+],component_order_variant,2 source component orders
Ternary,ternary:002201,ternary_vle_english.xlsx,2202,fallback:6c50d69f00cb369a || smiles:CC#N || smiles:CC(C)O,missing_smiles,component positions [3]
Ternary,ternary:002202,ternary_vle_english.xlsx,2203,fallback:6c50d69f00cb369a || smiles:CC#N || smiles:CC(C)O,missing_smiles,component positions [3]
Ternary,ternary:002203,ternary_vle_english.xlsx,2204,fallback:6c50d69f00cb369a || smiles:CC#N || smiles:CC(C)O,missing_smiles,component positions [3]
Ternary,ternary:002204,ternary_vle_english.xlsx,2205,fallback:6c50d69f00cb369a || smiles:CC#N || smiles:CC(C)O,missing_smiles,component positions [3]
Ternary,ternary:002205,ternary_vle_english.xlsx,2206,fallback:6c50d69f00cb369a || smiles:CC#N || smiles:CC(C)O,missing_smiles,component positions [3]
Ternary,ternary:002206,ternary_vle_english.xlsx,2207,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002207,ternary_vle_english.xlsx,2208,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002208,ternary_vle_english.xlsx,2209,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002209,ternary_vle_english.xlsx,2210,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002210,ternary_vle_english.xlsx,2211,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002211,ternary_vle_english.xlsx,2212,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002212,ternary_vle_english.xlsx,2213,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002213,ternary_vle_english.xlsx,2214,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002214,ternary_vle_english.xlsx,2215,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002215,ternary_vle_english.xlsx,2216,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002216,ternary_vle_english.xlsx,2217,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002217,ternary_vle_english.xlsx,2218,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002218,ternary_vle_english.xlsx,2219,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002219,ternary_vle_english.xlsx,2220,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002220,ternary_vle_english.xlsx,2221,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002221,ternary_vle_english.xlsx,2222,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002222,ternary_vle_english.xlsx,2223,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002223,ternary_vle_english.xlsx,2224,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002224,ternary_vle_english.xlsx,2225,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002225,ternary_vle_english.xlsx,2226,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002226,ternary_vle_english.xlsx,2227,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002227,ternary_vle_english.xlsx,2228,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002228,ternary_vle_english.xlsx,2229,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002229,ternary_vle_english.xlsx,2230,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002230,ternary_vle_english.xlsx,2231,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002231,ternary_vle_english.xlsx,2232,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002232,ternary_vle_english.xlsx,2233,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002233,ternary_vle_english.xlsx,2234,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002234,ternary_vle_english.xlsx,2235,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002235,ternary_vle_english.xlsx,2236,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002236,ternary_vle_english.xlsx,2237,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002237,ternary_vle_english.xlsx,2238,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002238,ternary_vle_english.xlsx,2239,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002239,ternary_vle_english.xlsx,2240,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002240,ternary_vle_english.xlsx,2241,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002241,ternary_vle_english.xlsx,2242,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002242,ternary_vle_english.xlsx,2243,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002243,ternary_vle_english.xlsx,2244,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002244,ternary_vle_english.xlsx,2245,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002245,ternary_vle_english.xlsx,2246,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002246,ternary_vle_english.xlsx,2247,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002247,ternary_vle_english.xlsx,2248,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002248,ternary_vle_english.xlsx,2249,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002249,ternary_vle_english.xlsx,2250,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002250,ternary_vle_english.xlsx,2251,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002251,ternary_vle_english.xlsx,2252,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002252,ternary_vle_english.xlsx,2253,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002253,ternary_vle_english.xlsx,2254,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002254,ternary_vle_english.xlsx,2255,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002255,ternary_vle_english.xlsx,2256,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002256,ternary_vle_english.xlsx,2257,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002257,ternary_vle_english.xlsx,2258,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002258,ternary_vle_english.xlsx,2259,fallback:efc4790aa0612d13 || smiles:CC(=O)N(C)C || smiles:CC(=O)O,missing_smiles,component positions [3]
Ternary,ternary:002259,ternary_vle_english.xlsx,2260,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002260,ternary_vle_english.xlsx,2261,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002261,ternary_vle_english.xlsx,2262,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002262,ternary_vle_english.xlsx,2263,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002263,ternary_vle_english.xlsx,2264,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002264,ternary_vle_english.xlsx,2265,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002265,ternary_vle_english.xlsx,2266,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002266,ternary_vle_english.xlsx,2267,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002267,ternary_vle_english.xlsx,2268,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002268,ternary_vle_english.xlsx,2269,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002269,ternary_vle_english.xlsx,2270,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002270,ternary_vle_english.xlsx,2271,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002271,ternary_vle_english.xlsx,2272,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002272,ternary_vle_english.xlsx,2273,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002273,ternary_vle_english.xlsx,2274,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002274,ternary_vle_english.xlsx,2275,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002275,ternary_vle_english.xlsx,2276,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002276,ternary_vle_english.xlsx,2277,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002277,ternary_vle_english.xlsx,2278,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002278,ternary_vle_english.xlsx,2279,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002279,ternary_vle_english.xlsx,2280,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002280,ternary_vle_english.xlsx,2281,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002281,ternary_vle_english.xlsx,2282,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002282,ternary_vle_english.xlsx,2283,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002283,ternary_vle_english.xlsx,2284,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002284,ternary_vle_english.xlsx,2285,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002285,ternary_vle_english.xlsx,2286,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002286,ternary_vle_english.xlsx,2287,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002287,ternary_vle_english.xlsx,2288,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002288,ternary_vle_english.xlsx,2289,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002289,ternary_vle_english.xlsx,2290,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002290,ternary_vle_english.xlsx,2291,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002291,ternary_vle_english.xlsx,2292,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002292,ternary_vle_english.xlsx,2293,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002293,ternary_vle_english.xlsx,2294,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002294,ternary_vle_english.xlsx,2295,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002295,ternary_vle_english.xlsx,2296,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002296,ternary_vle_english.xlsx,2297,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002297,ternary_vle_english.xlsx,2298,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002298,ternary_vle_english.xlsx,2299,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002299,ternary_vle_english.xlsx,2300,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002300,ternary_vle_english.xlsx,2301,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002301,ternary_vle_english.xlsx,2302,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002302,ternary_vle_english.xlsx,2303,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002303,ternary_vle_english.xlsx,2304,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002304,ternary_vle_english.xlsx,2305,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002305,ternary_vle_english.xlsx,2306,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002306,ternary_vle_english.xlsx,2307,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002307,ternary_vle_english.xlsx,2308,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002308,ternary_vle_english.xlsx,2309,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002309,ternary_vle_english.xlsx,2310,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002310,ternary_vle_english.xlsx,2311,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002311,ternary_vle_english.xlsx,2312,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002312,ternary_vle_english.xlsx,2313,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002313,ternary_vle_english.xlsx,2314,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002314,ternary_vle_english.xlsx,2315,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002315,ternary_vle_english.xlsx,2316,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002316,ternary_vle_english.xlsx,2317,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002317,ternary_vle_english.xlsx,2318,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002318,ternary_vle_english.xlsx,2319,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002319,ternary_vle_english.xlsx,2320,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002320,ternary_vle_english.xlsx,2321,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002321,ternary_vle_english.xlsx,2322,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002322,ternary_vle_english.xlsx,2323,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:002323,ternary_vle_english.xlsx,2324,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
